WB_ID,common_name,transcript,status,description,baseMean,log2FoldChange,padj,change,N2_CTR_1,N2_CTR_3,N2_CTR_4,N2_HS_1,N2_HS_3,N2_HS_4,cat
WBGene00044986,,C34E7.5,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00195763,,F40H6.7,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00196547,,R04F11.10,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00196864,,F45H7.10,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00197580,,F19B6.6,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00197780,,F48B9.10,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00198329,,F42D1.9,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00198756,,F13D11.13,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00199342,,F22B3.15,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00199383,,K01A6.15,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00200836,,C25F9.17,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00200982,,C06E7.92,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00202221,,T01B10.14,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00202297,,C50B8.8,Live,ncRNA_gene,0.865953527,3.777334565,,no_change,0,0,0,4.112516198,0,1.083204965,
WBGene00196304,,F09A5.11,Live,ncRNA_gene,3.296194499,3.766455373,0.131687244,no_change,0.682253871,0.692063171,0,1.370838733,1.867141712,15.16486951,
WBGene00196052,,T27E4.14,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00196091,,C50F4.18,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00196858,,C30C11.7,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00197245,,EGAP1.4,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00197755,,ZK899.10,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00198546,,F44E5.9,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00199821,,F52H3.10,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00201104,,ZC247.6,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00201965,,F10D11.8,Live,ncRNA_gene,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00220252,,C02F4.12,Live,ncRNA,0.852792768,3.751251165,,no_change,0,0,0,0,1.867141712,3.249614894,
WBGene00200561,,C10C6.11,Live,ncRNA_gene,21.73278152,3.746255968,0.035592035,no_change,0,8.996821219,0,19.19174226,98.95851075,3.249614894,
WBGene00201955,,ZK470.13,Live,ncRNA_gene,1.769416478,3.733150762,,no_change,0.682253871,0,0,0,5.601425137,4.332819859,
WBGene00219895,,F16A11.13,Live,ncRNA_gene,11.56187026,3.726781404,0.007260028,no_change,0.682253871,0,4.197925984,28.78761339,20.53855884,15.16486951,
WBGene00197757,,H36N01.1,Live,ncRNA_gene,6.551185188,3.724758247,0.043455834,no_change,0,2.768252683,0,12.33754859,11.20285027,12.99845958,
WBGene00197047,,B0334.17,Live,ncRNA_gene,3.253964189,3.723807643,0.128100598,no_change,1.364507742,0,0,8.225032396,5.601425137,4.332819859,
WBGene00195880,,F23H12.12,Live,ncRNA_gene,0.850853693,3.718899941,,no_change,0,0,0,1.370838733,3.734283425,0,
WBGene00197104,,C35A5.14,Live,ncRNA_gene,0.850853693,3.718899941,,no_change,0,0,0,1.370838733,3.734283425,0,
WBGene00200419,,K08F8.14,Live,ncRNA_gene,0.850853693,3.718899941,,no_change,0,0,0,1.370838733,3.734283425,0,
WBGene00200612,,Y46G5A.45,Live,ncRNA_gene,0.850853693,3.718899941,,no_change,0,0,0,1.370838733,3.734283425,0,
WBGene00200852,,E01G6.10,Live,ncRNA_gene,0.850853693,3.718899941,,no_change,0,0,0,1.370838733,3.734283425,0,
WBGene00201527,,C07E3.16,Live,ncRNA_gene,0.850853693,3.718899941,,no_change,0,0,0,1.370838733,3.734283425,0,
WBGene00220255,,Y39B6A.83,Live,ncRNA_gene,0.850853693,3.718899941,,no_change,0,0,0,1.370838733,3.734283425,0,
WBGene00202243,,C14H10.6,Live,ncRNA_gene,4.886907317,3.718401723,0.156801918,no_change,2.046761613,0,0,12.33754859,14.9371337,0,
WBGene00196425,,F42D1.7,Live,ncRNA_gene,6.458446035,3.717539571,0.029569248,no_change,1.364507742,0,1.399308661,6.854193663,7.468566849,21.66409929,
WBGene00195465,,Y37F4.10,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00195730,,F54C9.15,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00196087,,F08G5.10,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00196643,,F45B8.9,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00197983,,F18A11.10,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00198089,,C24A11.11,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00198150,,M79.10,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00199242,,K02B2.35,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00199854,,ZC21.13,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00200081,,T14B4.15,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00200354,,T13H10.14,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00200491,,T06F4.16,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00200505,,C35A11.10,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00200882,,R09A8.7,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00201543,,F43B10.4,Live,ncRNA_gene,0.818014566,3.700933585,,no_change,0,0,0,2.741677465,0,2.166409929,
WBGene00198754,,K04G11.8,Live,ncRNA_gene,1.714655717,3.695212506,,no_change,0,0.692063171,0,9.595871128,0,0,
WBGene00198357,,F55G1.19,Live,ncRNA_gene,1.713020833,3.695209782,,no_change,0.682253871,0,0,9.595871128,0,0,
WBGene00197822,,H22K11.8,Live,ncRNA_gene,6.55500727,3.693241921,0.07869863,no_change,0,0,2.798617323,8.225032396,26.13998397,2.166409929,
WBGene00197095,,C56E6.15,Live,ncRNA_gene,1.734334084,3.687791983,,no_change,0,0.692063171,0,4.112516198,5.601425137,0,
WBGene00197186,,C05G5.9,Live,ncRNA_gene,1.691538466,3.687335801,,no_change,0,0,0.699654331,0,1.867141712,7.582434753,
WBGene00200735,,C26G2.9,Live,ncRNA_gene,14.34069268,3.685069044,0.000493401,no_change,1.364507742,1.384126341,3.498271653,20.56258099,22.40570055,36.8289688,
WBGene00196263,,R08E3.6,Live,ncRNA_gene,14.31594055,3.680710152,0.00451424,no_change,2.046761613,0,4.197925984,10.96670986,24.27284226,44.41140355,
WBGene00199043,,C49F8.10,Live,ncRNA_gene,1.666716755,3.655956883,,no_change,0,0.692063171,0,8.225032396,0,1.083204965,
WBGene00195117,,T13F3.10,Live,ncRNA,6.168433925,3.643353878,0.023331734,no_change,1.364507742,0.692063171,0.699654331,17.82090352,5.601425137,10.83204965,
WBGene00197401,,K08E3.13,Live,ncRNA_gene,7.785516792,3.639176764,0.03646926,no_change,0.682253871,2.768252683,0,2.741677465,24.27284226,16.24807447,
WBGene00195477,,Y57G11C.1136,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00195747,,F17C8.10,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00195923,,Y54E10A.19,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00196065,,C34F6.14,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00196971,,F52B10.11,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00197416,,F16F9.9,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00197843,,ZK1010.11,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00198086,,F55A8.5,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00198896,,C07A4.9,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00199085,,F57G12.9,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00199517,,C02C6.8,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00199608,,T21B6.12,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00199891,,C29A12.15,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00199900,,F32B5.13,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00199969,,T04A6.7,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00200138,,F15A8.11,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00200318,,T22B2.9,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00200857,,ZK470.12,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00200995,,F57G12.11,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00200996,,ZK675.7,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00201015,,T12G3.10,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00201076,,F35G2.18,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00201116,,C16E9.24,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00201327,,T14B4.17,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00201510,,C05E7.6,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00201638,,F53H4.7,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00201926,,F52F12.18,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00202164,,F47F6.14,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00219775,,F33A8.13,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00219896,,F16H9.5,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00220247,,ZK892.10,Live,ncRNA_gene,0.802914732,3.637813717,,no_change,0,0,0,0,3.734283425,1.083204965,
WBGene00200862,,R02D5.20,Live,ncRNA_gene,1.64166043,3.626268308,,no_change,0,0,0.699654331,0,3.734283425,5.416024823,
WBGene00195471,,C40C9.7,Live,ncRNA_gene,1.672560482,3.622647556,,no_change,0,0,0.699654331,0,9.335708562,0,
WBGene00200643,,F29G9.15,Live,ncRNA_gene,1.672560482,3.622647556,,no_change,0,0,0.699654331,0,9.335708562,0,
WBGene00196536,,H24G06.2,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00197063,,F55A12.12,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00197903,,T28B4.10,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00198423,,F26E4.17,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00199992,,M05B5.9,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00200519,,F13G3.14,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00200731,,F48C11.8,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00201043,,F16H11.6,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00201238,,ZK180.18,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00201949,,F45D3.16,Live,ncRNA_gene,0.770075604,3.621024776,,no_change,0,0,0,1.370838733,0,3.249614894,
WBGene00196714,,M153.6,Live,ncRNA_gene,1.652882114,3.619757133,,no_change,0,0,0.699654331,5.48335493,3.734283425,0,
WBGene00196034,,T04C12.16,Live,ncRNA_gene,4.643425863,3.619637823,0.124107871,no_change,0,0.692063171,1.399308661,0,14.9371337,10.83204965,
WBGene00195328,,C01B7.8,Live,ncRNA_gene,1.606882228,3.602936668,,no_change,0,0,0.699654331,2.741677465,1.867141712,4.332819859,
WBGene00195018,,F44A2.8,Live,ncRNA_gene,311.44783,3.586239131,1.49E-26,up,42.98199387,65.05393805,35.68237086,535.9979445,522.7996794,666.1710533,
WBGene00219947,,F44A2.13,Live,ncRNA_gene,311.44783,3.586239131,1.49E-26,up,42.98199387,65.05393805,35.68237086,535.9979445,522.7996794,666.1710533,
WBGene00196435,,C41G11.7,Live,ncRNA_gene,0.76813653,3.583124932,,no_change,0,0,0,2.741677465,1.867141712,0,
WBGene00199106,,F54D7.8,Live,ncRNA_gene,0.76813653,3.583124932,,no_change,0,0,0,2.741677465,1.867141712,0,
WBGene00199819,,K08F8.13,Live,ncRNA_gene,0.76813653,3.583124932,,no_change,0,0,0,2.741677465,1.867141712,0,
WBGene00199902,,C26B9.9,Live,ncRNA_gene,0.76813653,3.583124932,,no_change,0,0,0,2.741677465,1.867141712,0,
WBGene00200317,,C36F7.20,Live,ncRNA_gene,0.76813653,3.583124932,,no_change,0,0,0,2.741677465,1.867141712,0,
WBGene00200399,,F26A10.23,Live,ncRNA_gene,0.76813653,3.583124932,,no_change,0,0,0,2.741677465,1.867141712,0,
WBGene00202133,,C51E3.12,Live,ncRNA_gene,0.76813653,3.583124932,,no_change,0,0,0,2.741677465,1.867141712,0,
WBGene00235159,,CD4.17,Live,ncRNA_gene,105.2867496,3.565169082,1.72E-08,up,4.775777096,32.52696902,11.89412362,187.8049064,220.3227221,174.3959993,
WBGene00198317,,F57B10.18,Live,ncRNA_gene,11.66593508,3.564287062,0.027218619,no_change,5.458030967,0,0,23.30425845,13.06999199,28.16332908,
WBGene00219672,anr-54,F08B1.7,Live,ncRNA,20.50143159,3.561702096,0.005512952,no_change,2.046761613,7.612694878,0,28.78761339,13.06999199,71.49152767,
WBGene00200575,,F44E7.15,Live,ncRNA_gene,1.567264874,3.549253291,,no_change,0.682253871,0,0,6.854193663,1.867141712,0,
WBGene00195260,,T27F7.5,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00195380,,C52G5.4,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00195551,,C26E1.4,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00195689,,K10D6.7,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00196192,,R01B10.7,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00196277,,T19D2.7,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00196336,,F13B12.13,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00196605,,W06B3.3,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00196631,,F26D11.15,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00196699,,C52G5.5,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00196929,,C35C5.15,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00196972,,F22B3.13,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197078,,F44E7.13,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197348,,T25B9.13,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197350,,C18E9.13,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197444,,K05G3.6,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197656,,F09D5.4,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197749,,F35H10.15,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197753,,F58H1.17,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197832,,F26A10.13,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00197938,,C35A11.7,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00198554,,T09B4.16,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00198934,,W02B8.10,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00199018,,F57C7.10,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00199291,,R02D5.15,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00199364,,F17H10.7,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00199396,,T27B1.5,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00199662,,W04G5.14,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00199787,,B0496.17,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00199797,,C54G7.14,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00199914,,T22B7.16,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200044,,ZK682.11,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200332,,Y50D4A.8,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200343,,F53G2.10,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200359,,F18E2.13,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200398,,C33F10.22,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200460,,B0212.7,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200564,,W01G7.6,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200600,,C08G9.9,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200726,,Y71F9AR.7,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00200870,,F42G4.10,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00201072,,F32B6.14,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00201228,,M79.14,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00201321,,F53B1.15,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00201338,,C54D2.16,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00201399,,F09C12.13,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00201806,,W01A11.18,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00202202,,Y48C3A.24,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00202388,,C05A9.11,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00202430,,C47G2.22,Live,ncRNA_gene,0.722136643,3.537186697,,no_change,0,0,0,0,0,4.332819859,
WBGene00202153,,F39B1.5,Live,ncRNA_gene,4.438661303,3.536987214,0.191903892,no_change,0,0,2.098962992,9.595871128,14.9371337,0,
WBGene00201670,,Y48B6A.23,Live,ncRNA_gene,1.524165065,3.528200576,,no_change,0,0,0.699654331,4.112516198,0,4.332819859,
WBGene00023472,,F16A11.5,Live,ncRNA_gene,12.86365788,3.520758996,0.012791814,no_change,4.775777096,0,1.399308661,45.23767818,14.9371337,10.83204965,
WBGene00202223,,K10G6.8,Live,ncRNA_gene,4.338204847,3.516387769,0.122558906,no_change,0,0,2.098962992,15.07922606,5.601425137,3.249614894,
WBGene00200809,,T04C12.28,Live,ncRNA_gene,9.939340724,3.508774596,0.04842805,no_change,4.775777096,0,0,23.30425845,26.13998397,5.416024823,
WBGene00200500,,T21B10.12,Live,ncRNA_gene,1.519325913,3.503766638,,no_change,0.682253871,0,0,5.48335493,1.867141712,1.083204965,
WBGene00202396,,Y22D7AL.19,Live,ncRNA_gene,10.03670634,3.503724189,0.02019803,no_change,0,4.152379024,0.699654331,20.56258099,26.13998397,8.665639717,
WBGene00197481,,F38A6.6,Live,ncRNA_gene,1.539004281,3.493653425,,no_change,0.682253871,0,0,0,7.468566849,1.083204965,
WBGene00199613,,F10E9.16,Live,ncRNA_gene,1.539004281,3.493653425,,no_change,0.682253871,0,0,0,7.468566849,1.083204965,
WBGene00196005,,ZK867.8,Live,ncRNA_gene,0.720197568,3.493628739,,no_change,0,0,0,1.370838733,1.867141712,1.083204965,
WBGene00199717,,T19B10.17,Live,ncRNA_gene,0.720197568,3.493628739,,no_change,0,0,0,1.370838733,1.867141712,1.083204965,
WBGene00200433,,K03H4.6,Live,ncRNA_gene,0.720197568,3.493628739,,no_change,0,0,0,1.370838733,1.867141712,1.083204965,
WBGene00202204,,K06A4.14,Live,ncRNA_gene,0.720197568,3.493628739,,no_change,0,0,0,1.370838733,1.867141712,1.083204965,
WBGene00198128,,F59G1.11,Live,ncRNA_gene,1.541904357,3.493612974,,no_change,0,0,0.699654331,0,7.468566849,1.083204965,
WBGene00199935,,F13E6.10,Live,ncRNA_gene,6.975079876,3.483557038,0.090025317,no_change,0,3.460315854,0,19.19174226,1.867141712,17.33127943,
WBGene00198297,,W03G11.14,Live,ncRNA_gene,2.757796285,3.480430923,0.298379329,no_change,0.682253871,0,0.699654331,0,0,15.16486951,
WBGene00199292,,Y48A6B.17,Live,ncRNA_gene,1.486182594,3.473042494,,no_change,0,0.692063171,0,8.225032396,0,0,
WBGene00201586,,T04C12.30,Live,ncRNA_gene,12.33659042,3.450592455,0.031900813,no_change,4.775777096,0.692063171,0.699654331,42.49600071,24.27284226,1.083204965,
WBGene00199016,,W06H8.12,Live,ncRNA_gene,53.3679973,3.450431412,0.000133439,up,17.73860064,0.692063171,8.395851968,160.3881317,69.08424336,63.90909292,
WBGene00197707,,F20D1.15,Live,ncRNA_gene,1.461126269,3.44035577,,no_change,0,0,0.699654331,0,3.734283425,4.332819859,
WBGene00195895,,T14G11.4,Live,ncRNA_gene,1.458226192,3.440355574,,no_change,0.682253871,0,0,0,3.734283425,4.332819859,
WBGene00197521,,ZC404.17,Live,ncRNA_gene,1.458226192,3.440355574,,no_change,0.682253871,0,0,0,3.734283425,4.332819859,
WBGene00195985,,Y6B3B.12,Live,ncRNA_gene,5.50130159,3.439977234,0.101399656,no_change,0,0,2.798617323,19.19174226,5.601425137,5.416024823,
WBGene00195510,,F55A8.3,Live,ncRNA_gene,0.685419366,3.436281939,,no_change,0,0,0,4.112516198,0,0,
WBGene00195515,,ZK381.34,Live,ncRNA_gene,0.685419366,3.436281939,,no_change,0,0,0,4.112516198,0,0,
WBGene00195652,,K11H3.9,Live,ncRNA_gene,0.685419366,3.436281939,,no_change,0,0,0,4.112516198,0,0,
WBGene00195750,,F18E2.7,Live,ncRNA_gene,0.685419366,3.436281939,,no_change,0,0,0,4.112516198,0,0,
